49.123332,9.2093725
49.1233308333,9.2093735
49.1233293333,9.20937416667
49.1233281667,9.20937466667
49.1233268333,9.2093755
49.1233263333,9.20937616667
49.1233253333,9.209377
49.1233241667,9.20937783333
49.1233238333,9.2093785
49.1233231667,9.209379
49.1233221667,9.20937883333
49.1233216667,9.20937933333
49.1233216667,9.20938
49.1233213333,9.20938033333
49.1233213333,9.20938083333
49.1233208333,9.2093815
49.1233213333,9.209382
49.1233208333,9.20938216667
49.1233201667,9.209382
49.12332,9.20938183333
49.1233196667,9.20938183333
49.123319,9.20938166667
49.1233181667,9.20938133333
49.1233175,9.20938133333
49.1233168333,9.20938133333
49.1233161667,9.20938133333
49.1233158333,9.2093805
49.1233151667,9.20938
49.1233143333,9.2093795
49.1233136667,9.20937866667
49.123313,9.20937816667
49.1233125,9.20937783333
49.1233116667,9.20937783333
49.123311,9.20937783333
49.1233105,9.2093775
49.12331,9.20937733333
49.1233096667,9.20937733333
49.1233091667,9.20937733333
49.1233083333,9.20937733333
49.1233078333,9.2093775
49.1233073333,9.2093775
49.123307,9.20937766667
49.123307,9.20937766667
49.123307,9.20937733333
49.1233068333,9.209377
49.1233068333,9.20937683333
49.1233061667,9.209377
49.1233063333,9.209377
49.1233065,9.20937716667
49.1233065,9.20937716667
49.1233061667,9.20937766667
49.1233056667,9.20937783333
49.1233051667,9.20937783333
49.1233041667,9.209378
49.1233035,9.20937783333
49.1233028333,9.20937733333
49.123302,9.209377
49.1233005,9.20937633333
49.1232991667,9.20937566667
49.1232976667,9.20937483333
49.1232965,9.209374
49.1232948333,9.209373
49.1232928333,9.20937216667
49.1232911667,9.20937116667
49.1232896667,9.20937016667
49.1232885,9.209369
49.1232876667,9.20936816667
49.1232868333,9.2093675
49.123286,9.20936666667
49.1232853333,9.209366
49.1232845,9.20936516667
49.1232835,9.20936516667
49.123283,9.20936466667
49.123282,9.2093645
49.123281,9.20936366667
49.1232805,9.20936383333
49.1232796667,9.20936416667
49.123279,9.20936466667
49.1232783333,9.20936483333
49.1232775,9.20936516667
49.1232765,9.20936583333
49.1232755,9.20936616667
49.1232743333,9.209367
49.1232736667,9.20936766667
49.1232731667,9.209368
49.1232891667,9.20937283333
49.1232895,9.20937266667
49.1232896667,9.2093725
49.12329,9.2093725
49.123289,9.20937233333
49.1232881667,9.209372
49.1232866667,9.209372
49.1232851667,9.20937183333
